1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
2,0.01,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
3,0.02,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
4,0.03,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
5,0.04,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
7,0.06,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
8,0.07,0
